ADJ	ADJ
ADJ*	ADJ
ADV	ADV
ADV*	ADV
CC	CCONJ
CC*	CCONJ
CLO	PRON
CLS	PRON
CLS+V	PRON.VERB
CS	SCONJ
CS*	SCONJ
DET	DET
DET*	DET
ET	X
ET*	X
I	INTJ
I*	INTJ
NC	NOUN
NC*	NOUN
NP	PROPN
NP*	PROPN
P	ADP
P*	ADP
P+D	ADP.DET
PONCT	PUNCT
PRO	PRON
PRO*	PRON
PROREL	PRON
PROWH	PRON
V	VERB
V*	VERB
V+CLS	VERB.PRON
VINF	VERB
VPP	VERB
VPP*	VERB
VPR	VERB
X	X
