ADJ	ADJ
ADJ:card	NUM
ADJ:ord	ADJ
ADJ:poss	ADJ
ADV	ADV
CON	CCONJ|SCONJ
CON:coord	CCONJ
CON:subord	SCONJ
DET:def	DET
DET:demo	DET
DET:ind	DET
DET:ndf	DET
DET:poss	DET
INT	INTJ
GDF	X
NIL	X
NOM	NOUN
NPR	PROPN
PON	PUNCT
PRE	ADP
PREDET:a	ADP.DET
PREDET:de	ADP.DET
PREDET:en	ADP.DET
PRO:clit	ADV|PRON
PRO:demo	PRON
PRO:ind	PRON
PRO:invar	PRON
PRO:pers	PRON
PRO:poss	PRON
PROCON	ADV|CCONJ|PRON|SCONJ
VER	VERB
