loisir	N	leisir|lesir|loisir|loisirs|loissir
y	Prn	hi|i|il|y|í
choisir	Vinf	choisir|chosir|coisir
durer	Vfin	dura|durai|dure|durent|durera|duret|duroit|durra|durreit
trois	QIs	.iii.|.iij.|trei|treis|tres|troi|trois|troix|troy|troys|yy
an	N	ainz|an|ans|anz|auns
endurer	Vfin	endura|endure|endurroie
traire	Vinf	trair|traire|trere
retraire	Vinf	rectraire|retraire
attraire	Vinf	actraire|atraire|atrere|attraire
vivre	Vfin	uiz|vesqui|vesquid|vesquie|vich|vif|visquet|vit|viu|vive|viveit|vivent|viverai|viveras|vivet|vivez|vivoie|vivoient|vivoit|vivons|vivoye|vivra|vivrai|vivras|vivray|vivre|vivroie|vivrons|vivront|vivré|viz
contraire	Adj	contraire|contraires|contrare|contreres|cuntraire
termine	N	termine
monde	N	mon|mond|monde|mondes|mons|mont|monz|mund|munde
malade	Adj	malabdes|malade|malades
quérir	Vfin	kiert|qerront|qier|qierent|qiert|qist|queisse|queor|quer|quereissent|quereiz|querem|querent|querez|quergent|queroient|queroit|querons|querra|querrai|querras|querroie|querroit|quert|querunt|querés|quesist|quier|quiere|quierent|quiert|quis|quist|quistrent
médecine	N	medecine|medecines|medicine
commencer	Vfin	comance|comanserent|comencas|comencastes|comence|comencent|comencha|comencierent|comença|commancai|commance|commenca|commence|commenceasmes|commencent|commenceray|commencerent|commencet|commencha|commenche|commencèrent|commenzat|commença|commençai|commençay|commençoit|conmanciez|conmenca|conmence|conmenche|conmencierent|conmençon|coumance|cumencerai|cumencet|cummence
racine	N	racine
étranger	Vinf	estrangier
danger	N	danger|dangier|dongier
perdre	Vpp	pardu|pardue|perdu|perdud|perdue|perdus|perdut|perduz
repos	N	repos|repox
boire	Vinf	beivre|bevre|bewre|boire|boivre|bouvre|boyre
manger	Vinf	maingier|manger|mangers|mangier|manjer|menger|mengier
frein	N	fraim|frain|frains
dent	N	dant|danz|dens|dent|denz
bride	N	bride
saisir	Vfin	saisi|saisis|saisist|saisit|seismes|seissist
près	PrA	pres|prez|priès|priés|prois|près|prèz|prés
loin	Adv	loig|loin|loing|loings|loins|loinz|lon|luin|luinz
ôter	Vinf	oster
raison	N	raion|raison|raisons|raisonz|raisun|raizon|raizons|raizun|rason|rasons|rayson|reison|reisun|reson|resons|resun
follement	Adv	folemant|folement|follement
ôter	Vfin	ost|osta|ostay|oste|ostent|ostes|ostez|ostoient|ostés
hâter	Vfin	hasta|haste|hastot|hastés|hatez
apprêter	Vfin	appresta|apreste|aprestre|aprestunt
atant	Adv	aitant|atant
chose	N	causä|chose|choses|chosez|chosëz|chouse|choze|chozes|cose|coses
revenir	Vfin	revendra|revendrai|revendray|revendrez|revendroit|revenez|revenge|revenimes|revenions|revenisse|revenist|revenoient|revenoit|revenra|revenrai|revenras|revenray|revenroie|revenront|revenés|reverrunt|reviegne|revien|reviendront|revienent|reviens|revient|revinc|revindrent|revinrent|revint
décevoir	Vpp	deceu|deceue|deceuz|deceü|deceüt|deceüz|dechut|desçout|deçouz|deçut
recevoir	Vpp	receu|receud|receue|receuz|receü|receüe|receüt|recheub|recheue|reseü|reçuht
tard	Adv	tard|tart
apercevoir	Vpp	aparceuz|aperceu|aperceue|apercheüs|apperceue
sue	N	sceüe
presser	Vfin	presserent|pressoit
promettre	Vprs	promettant|prommettant
amaisir	Vinf	amesir
cesser	Vfin	cessa|cessast|cesse|cessent|cessera|cesserent|cesserons|cesseront|cesseréz|cesset|cessoit|cessés
ains	Crd	ains|ainz|eins|einz
ferme2	Adj	farmes|ferm|ferme|fermes|fers
pierre	N	peddre|pedrä|piere|pieres|pierre|pierres|ppetdres
aimant	N	aÿmant
français	Adj	franceis|franchoise|francois|fransois|françois|françoise
allemand	Adj	aleman|alemans|alemant|allemant
penser	Vinf	panser|pansers|penceir|pencer|pensar|penseir|penser|pensers|pensser
public	Adj	publicque|publique
désirer	Vfin	desir|desira|desirastes|desire|desirent|desirerent|desirez|desiroie|desiroit|desiron|desirons|desirre|desirret|desirroit|desirés|dessiroient
paroir	Vfin	paire|paroit|paroust|parra|part|parut|per|pere|perent|pert
apparaître	Vfin	aparegues|aparoit|aparu|aparut|appareit|apparest|apparissoient|apparissoit|apparoissent|apparoit|apparurent|apparut
repairer	Vfin	repadred|repaira|repairasses|repaire|repairent|repairoient|repairoit|repairá|reparoient|reparoit|repeira|reperai|repere|reperoit|reppairoit
lieu	N	leu|leus|lieu|lieus|lieux|liex|liu|lius|liux|loc|lu|líu
voir	Vinf	veder|veeir|veer|veoir|veor|veoïr|ver|vetheir|veïr|vir|voer|voir|véér|vëoir
très	PrA	tres|trez|tries|tros|très|trés
aorer	Vfin	adorent|aeure|aeures|aore|aorent|aoret|aorirent|aoroient|aour|aoure|aourent|aourt|äouroit
servir	Vfin	ser|serf|sers|sert|serve|served|serveit|servent|servez|servi|servid|servira|servirai|servirant|serviray|servireit|servirent|serviroie|serviron|servirons|serviront|servis|servisce|servisses|servist|servit|servoie|servoit|servons|servés|siers|siert
place	N	place|places
venir	Vinf	venir
sens	N	cens|sans|sant|sanz|scens|sen|sens|sent|senz
foleur	N	foleur|folor|folour
couleur	N	colour|colur|couler|couleur|couleurs|coulor|coulour|coulours|quelor
aller	Vinf	aleir|aler|allar|aller|vunt
dehors	PrA	defors|dehors|deshors
déport	N	depors|deport
mourir	Vpp	mors|mort|morte|mortz|morz|mot
lequel	Qux	laquel|laquele|laquelle|lequel|lesquelles|lesquels|lesquelx|lesquelz|lesqueus|lesquieulx|liquel|liquels
amitié	N	amictié|amistie|amistiez|amistié|amisté|amitez|amitié
deshaitier	Vpp	dehaitié|dehectie|deshaitie|deshaitié|deshaitéé
penser	Vpp	pensee|penseit|pensé|penséd
appointer	Vpp	apointié|appointé
accord	N	accord|accors|accort|acord|acort
besoin	N	besoig|besoin|besoing|besoins|beson|besons|besuinz|bosoing|busuinz
homme	N	hoem|hom|home|homes|homme|hommes|hommmes|homs|hon|hons|honz|houme|houmes|hume|humes|humme|hummes|om|ome|omme|omne|omnes
témoin	N	tesmoing|tesmon|tesmonie
soin	N	soing
pénible	Adj	penible
nullement	Adv	nullement
escondire	Vpp	escondis|escondit|escondite|escondiz|escondue
endormir	Vpp	endormi|endormie|endormis|endormit|endormiz
conquérir	Vfin	conqeroit|conqiert|conqueroient|conqueroit|conquerroit|conquestoit|conquiert|conquis|conquisent|conquist|conquistrent
parole	N	parole|paroles|parolle|parolles|parrolle|perrolle
gâter	Vfin	gaste|gasterait|gasterent|gastoit
admonester	Vfin	admonnesta|admonneste|ammoneste|amonesta|amonestet|amonneste|amonnestoit
besogne	N	besoigne|besoignes|besoingne|besongne|besougne|bosoigne|busoigne
aloigne	N	alongne
cist	Dem	ce|ceo|ces|cest|cest'|cesta|ceste|cestes|cesti|cestre|cestui|cestuy|cet|cette|cetui|cez|ches|chest|cheste|chestui|chis|chist|ciest|cis|cist|cés|ices|icest|icest'|iceste|icestes|icesti|icestä|icez|icis|icist|icoste|icés|sis|ycestes
affaire	N	afaire|afaires|afere|affaire|affaires|affere
témoigner	Vfin	tesmoigne|tesmoingne|tesmongne|tesmougne
embesogner	Vfin	embesogne|embesongne
achever	Vfin	acheva|acheve|achevons|achief|achieve
peser	Vprs	pesans|pesant|pesante|pezans
fardeau	N	fardel|fardiaus
lever	Vfin	leva|levad|levay|leve|leved|leveissiens|leveit|levera|leverent|leverons|leveront|levet|levez|levés|levét|levéz|lief|lieve|lievent|lieves
grever	Vfin	greva|grevast|greve|grevera|greverai|grevez|grevoient|grevons|grevout|griesve|grieve
sujet	N	subget|subgez|subgiez
asservir	Vpp	aservi|asservi|asservie|asservis|asserviz
guerdonner	Vpp	guerdonné|guerredonnez
doucement	Adv	doucemant|doucement|douchement|doulcement|dulcement
ordonner	Vpp	ordenee|ordeneit|ordenez|ordené|ordenés|ordonnee|ordonnez|ordonné|ordonnés
peiner	Vpp	penee|peneit|peneiz|penez|pené|penéd|penés|penét
apercevoir	Vinf	apercevoir|aperchevoir|appercevoir
aider	Vfin	adiez|aidaisse|aidasse|aidast|aide|aident|aidera|aiderai|aiderés|aidez|aidier|aidiez|aidoient|aidrai|aidrons|aist|ait|aiud|aiude|ayde|aydera|ayderez|aydés|aï|aïde|aïe|aïst|aït|aÿt|ediés
haïr	Vfin	hace|haez|haioient|haiscent|haissent|haoit|harra|harrai|harrés|hayoit|hayst|haz|haï|haïst|heent|heez|heoie|het|hé
envahir	Vfin	envaie|envairent|envayst|envaÿ
félon	Adj	fel|fellon|fellons|fellun|felluns|fellunt|felo|felon|felonne|felons|felun|feluns
alors	Adv	alors
assouager	Vinf	assouager
cruel	Adj	creueus|cruel|cruelle|cruelles|cruels|crueulx|cruex|crüel
eux	Prn	als|alz|aulz|aus|aux|ax|eals|eaus|eax|els|elz|eols|euls|eulx|eulz|eus|eux|euz|ex|oux|yaulx|yaulz|yaus
héberger	Vinf	harberger|harbergier|hebreger|herberger|herbergier|herbregier
ennui	N	annui|anois|anui|anuis|anuy|ennoy|ennui|ennuis|ennuy|enui|enuy
nuit	N	noit|noiz|nuis|nuit|nuiz|nuyct|nuys|nuyt
vide	Adj	void|vuide|vuys|wide|wis
ouvrir	Vinf	ouvrir|ovrir
huis	N	huis|huys|uis|us|uys|wis
réconfort	N	reconfort|resconfort
souffrir	Vinf	soffrir|sofrir|souffrir|soufrir|sousfrir|sousfrirs|suffrir|susfrir
déconfort	N	desconfort|desconforz
réclamer	Vfin	reclaim|reclainment|reclama|reclamez|reclamoient|reclamoit|reclamérent
piteusement	Adv	piteusement|pitusement
informer	Vfin	informoie|informoit
surprendre	Vpp	seurpris|sorpris|sorprise|sourpris|supris|surpris
beauté	N	bealté|bealtéd|beateit|beaulté|beauté|beltez|belté|beuté|biatez|biaté|biauté|biautés
los	N	laus|los|lotz|lox|loz
grâce	N	grace|graces|gracies|grasce|grasces|grasse|grazes
déprendre	Vpp	despris
dédaigner	N	desdaigner
enseigner	Vinf	ensegnier|enseigner|enseignier|ensenier
baigner	Vinf	bagnier|baigner|baignier|baingnier
gagner	Vinf	gaagnier|gaaignier|gaigner|gaignier|gangner
retenir	Vfin	reteigne|retenez|retenoit|retenon|retenés|retiegne|retieigne|retien|retieng|retiengne|retiennent|retiens|retient|retindrent|retint
appartenir	Vfin	apartenoit|apartienent|apartient|apertient|appartenoit|appartiennent|appartient|appartint
contenir	Vfin	contenoit|contien|contient|contint|cuntendra|cunteneient|cuntindrent
clamer	Vfin	claim|claime|claiment|claimes|claimet|claimme|claing|claint|clama|clamast|clame|clamerai|clameras|clameroit|clamez|clamma|clamoient|clamoit|clamons|cleiment
écouter	Vfin	ascute|escoltez|escostoit|escouta|escoute|escoutent|escouteray|escoutet|escoutez|escoutoie|escoutout|escoutoyent|escoutés|escoutéz|escult|esculte|esculterent|escut|escuteit
merveille	N	merveil|merveille|merveilles|mervelle|mervelles|mervellëz|mervoilles
-	Pnc	-
pareil	Adj	parail|paraille|parailles|pareil|pareille|pareilles|pareilz|parel|parelles|pareulx|parreilles|perroil
conter	Vinf	comptar|compter|conpter|conter|cunter
écouter	Vinf	escolteir|escoter|escouteir|escouter|escoutez
entendre	Vpp	antendue|antenduit|entendu|entendue|entendus
Abbeville	N	abevile
boucher	N	bochier|bouchier|bouchiers
voisin	N	veisin|veisins|vesin|visenez|voisin|voisins|voisinz|voissinz
métier	N	mester|mesters|mestier|mestiers|metiers|mistier
souffreteux	Adj	soufreiteus
avare	Adj	aver|avere
convoiteux	Adj	convoiteux|convoitousse|coveiteus|covoiteuse
fête	N	feste|festes|festëz|fieste
saint	Adj	s.|sain|sainct|saincte|sainctz|sains|saint|sainte|saintes|saintä|sainz|san|sanc|sanct|sanctäs|sancz|sans|sant|sanz|seins|seint|seint'|seinte|seinz
Martin	N	martin|martines|martins
Oisemont	N	oisemont
marché	N	marched|marchie|marchiez|marchié|marché|merchié
bête	N	beste|bestes
acheter	Vinf	achateir|acheter
gâter	Vinf	gaster
trouver	Vfin	treuve|treuvent|treve|trobed|troeuvent|troeve|troisse|trouva|trouvai|trouvasse|trouvast|trouvay|trouve|trouvent|trouvera|trouveras|trouveray|trouverent|trouverez|trouveroie|trouveroit|trouveroiz|trouverons|trouverés|trouveréz|trouvez|trouvoient|trouvoit|trouvons|trouvèrent|trouvérent|trova|trovai|trovait|trovast|trovat|trove|trovent|trovera|troverai|troverait|troverat|trovereit|trovereiz|troverent|troverez|troveroie|troveroit|troveroiz|troveront|troverum|trovirent|trovoient|trovoit|trovérent|trueve|truevent|trueves|truis|truisse|truissent|truvad|truvent|truverai|truverat|truverent|truvum
cochon	N	cochons
rubeste	Adj	rubestes
mauvais	Adj	malvais|malvaise|malveis|malvés|mauvais|mauvaise|mauveis|mauves|mauvese|mauvez|mavais|mavaise|mavaises|mavés
pauvrement	Adv	pouvrement|povrement
employer	Vfin	emple|emploie|employerai|enploia
denier	N	deners|denier|deniers|donier
après	PrA	apprez|apprés|apres|aprez|apriès|apriés|après|aprèz|aprés|apréz
espardre	Vpp	espars
atourner	Vfin	atorna|atornast|atorne|atornent|atornerent|atornirent|atornoit|atornout|atort|atour|atourne|áturnad
chape	N	chape
épée	N	aspee|epee|espades|espee|espees|espée|spee
vêprée	N	vespree|vesprée
exploiter	Vfin	espleita|esploit|esploita|esploite
droit	Adv	dreit|dreiz|droit
Bailleul	N	bailloel|bailluel
anuiter	Vfin	anuita
mi	N	me|mei|mi|my
manoir	N	maneir|manoir|manoirs|mennoir
avêprer	Vpp	avesprez|avespré
noir	Adj	neir|ners|noir|noire|noires|noirs
ville	N	vil'|vile|ville|villes
remanoir	Vfin	remaigne|remaindra|remaindront|remaindré|remainent|remaingne|remaint|remandra|remaneit|remanra|remanrai|remanroit|remanront|remeindra|remeindrai|remeindrez|remeindrum|remeist|remendroit|remest|remés
redouter	Vfin	redoc|redoubte|redoute|redoutoient|redoutoit
mal	Adj	mal|mala|male|males|malle|mals|mau|maule|maulx|maus|miels
gent	N	gens|gent|genz|jant|janz
tolir	Vfin	taura|taurai|taut|toille|toillent|toillit|tolez|toli|tolirent|tollez|tollirent|tollist|tolloit|tolly|tolroie|tolsist|tolt|tolz|tosist|tost|tot|toult|toust|tout
argent	N	argens|argent
foison	N	foison|foisons|fuison|fuisun
entrée	N	entree|entrethe|entrée
maison	N	maison|maisons|maisonz|maisun|mason|meison|meisun|meson|mesons|messons
prudefemme	N	preudefame
ester	Vprs	estant
demander	Vfin	demanc|demanda|demandai|demandait|demanday|demande|demanded|demandeit|demandent|demandera|demanderent|demandes|demandet|demandez|demandoient|demandoit|demandoye|demandés|demandïez|demant|demenda
vendre	Vinf	vandre|vendre
dépendre	Vinf	despandre|despendre
aaiser	Vinf	aaisier|aaissier|aesier
autrui	Adj	altrui|atrui|autri|autru|autrui|autruy|autry|outrui
répondre	Vfin	repondi|respon|respond|responde|respondent|respondera|responderoie|responderon|respondes|respondi|respondie|respondirent|respondit|respondoit|respondrai|respondras|respondrons|respondront|respondy|respondét|responent|responnez|responnéz|respons|respont|respount|respund|respundent|respundi|respundie|respundit|respunt
baron	N	baron|barons|baronz|barrun|barun|baruns|ber|bers|bérs
Mile	N	mile|miles
vin	N	vin|vins|vinz
point	Neg	poinct|point
prêtre	N	preste|prestre|prestres|pretrez
Gautier	N	gautier|gautiers|wautier|wautiers
tonneau	N	tonel|tonneaus|tonnel|tonniel
chantier	N	chantier
amener	Vfin	amain|amainent|amainne|amaint|ameinent|amena|amenas|amenerent|amenez|amenons|amenrai|amenèrent|amenés|amoinne
Nogentel	N	nojentel
avec	PrA	avec|avecq|avecqes|avecques|avecquez|aveq|aveque|avesques|aveuc|avoc|avoec|avoech|avoecq|avoeoq|avuec|avuecque|odveoc|ove|ovec|oveoc|oveuc
li	Prn	li|lie
hôtel	N	hostel|hostelz|hosteus|oshtel|ostel|ostels|ostex|ostiex
prendre	Vinf	panre|penre|prandre|prendre|prenre
sauver	Vfin	salt|salve|saut|sauva|sauve|sauves
foi	N	fai|fei|fet|fid|fied|fiét|foi|fois|foit|foiz|foy
conseiller	Vfin	concilliez|consaut|conseilla|conseillast|conseille|conseillerai|conseilleroiz|conseillez|conseillierent|conseilliez|conseilliés|conseilloit|consillerai|consillié|consoille|cunseilt
déan	N	dean|deans
seoir	Vfin	sedent|seeit|seez|seoient|seoit|seons|serrez|set|seés|siet|siez|sis|sisent|sist|sistrent|sset|sëoit
seuil	N	sueil
cueillir	Vpp	coilli|cueilliee|cueillis|cueilliz|quilli
orgueil	N	orgeil|orgieus|orgoil|orgolz|orgueil|orguel|orguil|ourgueil
saluer	Vfin	salu|salua|saluast|saludent|salue|saluent|saluerai|salueront|saluez|saluèrent|salüet
héberger	Vfin	arbergét|arberjaran|harberge|hebergiez|hebert|herberga|herberge|herbergent|herbergeroiz
charité	N	caritad|cariteit|cariteiz|caritét|charitez|charité
aumône	N	almone|almones|almosnes|aulmosne|aulmousne|aumone|aumonez|aumonne|aumosne|aumosnes
bonté	N	bonte|bonteit|bontey|bontez|bonté|bontés|bounté|bunté
prudhomme	N	predom|preudhomme|preudom|preudome|preudomme|preudommes|preudoms|preudon|preudons|prodom|prodome|prodomme|prodons|produm|proudon|proudonme|proudons
Herbert	N	hebert|herbers|herbert
lai	Adj	lai|laie|lais|laiz|lay|lé
céans	Adv	ceans|ceanz|ceens|ceenz|chaiens|cheens|chiens|seans|çaians|çaiens|çaienz
gésir	Vfin	gerra|gerrai|gerras|gerrez|gerrés|gesoit|geusse|geust|giet|girras|gis|gise|giseit|gisent|gisiés|gisoie|gisoit|gist|giz|jac|jag|joth|juc|jussez|jut
manger	Vfin	manga|mangai|mangast|mangeit|mangeray|mangereit|mangerent|mangerez|mangierent|mangues|mangés|mangét|manjas|manjed|manjerai|manjoit|manjue|manjues|menga|mengera|mengeras|mengeray|mengere|mengerent|mengerez|mengerés|mengeustz|mengez|mengierent|mengiez|mengié|mengons|mengue|menjassent|menjoit|menjons|menjoye|menjue
amont	PrA	amont|amunt
aval	PrA	aval
coutume	N	costume|costumes|coustume|coustumes|custome|custume
vilain	Adj	vilain|vilaine|vilainne|vilains|vilainz|vilein|vileins|villain|villaine|villaines|villainz
être	N	estre|estres
dire	Vpp	deit|dict|dicte|dictes|dis|dist|dit|dite|dites|ditte|dittes|diz
dépit	N	despit
oui	NVP	oie|oil|ouay|ouy|ouÿ|oyl|oïl|oÿl
avis	N	advis|avis
ramponne	N	ramposne|ramprosnes
nenni	NVP	nanil|nenal|nenil|nenni|nennil|nennin|nenny
huimais	Adv	huimais|imés
prêter	Vfin	presta|prestassent|preste|prestera|prestez|prestiez|prestoient|prestoit
volentiers	Adv	volantiers|volantierz|volenters|volentier|volentiers|vollentiers|volontiers|voluntiers|voulentiers|voullentiers
acheter	Vfin	acata|acate|acatet|achaicte|achat|achate|achetai|acheteray|acheteroie|achetisiez|acheté
gré	N	gre|gred|grei|greit|gret|grez|gré|grés|grét
coûter	Vinf	couster
heurter	Vinf	hurter
ton	Det	t|t'|ta|tas|te|tel|ten|tes|ti|tis|to|toi|ton|tos|tue|tun|tuä
tête	N	teste|testes
Pierre	N	pedre|pedres|pere|peres|perron|petdres|petdrun|petre|petron|piere|pieres|pieron|pierre|pierres
diable	N	deable|deables|diable|diables|diales|dyable|dyables|dïables
remanoir	Vinf	remaindre|remanoir
chapelain	N	chapelains|chapelein|chapeleins
pautonier	N	paltonier|paltoniers|pantener|pauteners|pautonier|pautonnier
courroucer	Vpp	coreciés|corocié|corocé|corousciez|corrociez|courechie|courechié|courechiés|courecie|courecié|coureciés|coureuciez|courouchiés|couroucié|courrouciee|courroucié|curuciee
ire	N	ire|irä|iræ
gast	Adj	gas|gaste
déchoir	Vpp	decheu|decheue|descheus
chevron	N	chevron
encontrer	Vfin	enconterroiz|encontra|encontrai|encontrast|encontre|encontrent|encuntrent
troupe	N	tropé
ouaille	N	oeille|oeilles|oueilles|öeile
pastoureau	N	pastoreaus|pastorel|pastourel
vache	N	vache|vaches|vaiche|vaque
taureau	N	torel
garder	Vpp	gardee|gardees|gardez|gardé|gardée|guardez|wardé|wardés
jeunesse	N	janesce|jennece|jennesse|jeunece|jeunesce|jeunesse|jonece|jonesce|jonesse|jonnesse
pasteur	N	paistres|pasteur|pastor|pastors|pastour|pastur
liesse	N	leece|leesce|leesse|leesses|liece|liesse|lyece|lyesse
avoir	N	aveir|aver|avoir|avoirs
frère	N	fredre|frere|freres|frerre|frerëz|frère
coiement	Adv	coiement
mouton	N	mouton|moutons
prendre	Vfin	panrra|pernanz|pernent|pernez|pernum|praigne|praing|praingne|praingnent|pran|pranderont|prandrai|prandrez|prandroit|prangnent|prangnet|prant|pregnent|preig|preigne|preignes|preignoit|preimes|preingne|preisse|preissent|preissons|preist|pren|prend|prende|prendent|prenderai|prenderons|prenderés|prendet|prendoie|prendoit|prendons|prendoy|prendra|prendrai|prendrais|prendrait|prendras|prendrat|prendray|prendrez|prendriés|prendroie|prendroient|prendroit|prendroiz|prendrons|prendront|prendrunt|prendrä|prendés|prendét|preneiz|prenez|preng|prenge|prenget|prengez|prengne|prengnent|prennent|prenoie|prenoit|prenons|prenoyent|prenray|prens|prent|prenés|pres|presdra|presdrent|presist|prest|prestrent|preïst|prindrent|prinrent|prins|prinssent|prinst|print|prirent|pris|prisdent|prisdrent|prisdret|prisent|prist|pristent|pristrent|prit|proigne
que	Crd	c'|k'|ke|q'|qe|qu|qu'|quae|que|quæ
apercevoir	Vfin	aparceut|aparçoit|aperceut|aperchevoit|aperchut|apercut|aperçoi|aperçoit|aperçoivre|aperçut|apparçoive|apparçoy|apperceu|apperceusse|apperceut|apperceüst|apperçut
engigner	Vpp	engignié|engigniés|enginié|enginné
maintenant	Adv	maintenan|maintenant|mantenant|meintenant
cou	N	col|cols|couls
ruer	Vfin	ruay|rue|rueit|ruoit
forain	Adj	foreine
rue	N	rue|rues|ruez
arrière	PrA	aredre|arere|arier|ariere|arrier|arriere|arrieres|arriers|erriere|áriere
fier	Adj	fer|fere|fers|fier|fiere|fieres|fiers
manière	N	manere|maniere|manieres|manière|meniere|menieres|menniere|mennieres
clore	Vinf	clore|clourre
porte	N	porte|portes|portä
apporter	Vfin	aporc|aport|aporta|aportai|aportat|aportay|aporte|aportent|aportera|aporterent|aporteroit|aportet|aportoient|apporta|apportay
salut	N	sallus|salu|salut
isnellement	Adv	inellement|isnelemant|isnelement|isnellement
seul	Adj	seul|seule|seulle|seulles|seuls|seulz|seus|sol|sole|sols|soule|sous|souz|sul|suls
gras	Adj	cras|crasse|graces|gras
crepon	N	crepon
anuit	Adv	annuit|anuit|ennuit
aaiser	Vpp	aaisies|aesiez
eschars	Adj	escars|eschars
manger	Vpp	mangez|mangied|mangié|manjed|mengie|mengié|mengiét|mengé
chair	N	carn|cars|chair|char|charn|charns|chars
porter	Vpp	portee|portez|porté|portét
mésaise	N	mesaise|mesaises|mesese|mesáise|miseise
nous	Prn	nos|nous|nouz|noz|nus
gouloser	Vfin	golouse|goulouse
quatre	QIs	.iiii.|.iiij.|.iv.|qatrê|quatr'|quatre|quattre
tiers	Adj	terz|tier|tierce|tierch|tierche|tiers|tierz|tirz
talent	N	talant|talent|talenz
lent	Adj	lent
courtoisie	N	corteisie|cortoisie|courtaisie|courtoisie|courtoissie|curtaisie|curteisie
David	N	davi|david|davis|davit|davít
baptême	N	baptesme|batisme|bauptesme
recheoir	Vfin	rechei|rechiet|rechui|rechut
huile	N	uille
chrême	N	cresme
travailler	Vpp	travaillee|travailliez|travaillé|traveillie|traveilliez|traveillié|travellie|travellié|travelliés|travilliez|travillié
feu	N	feu|feus|feux|feuz|foc|focs|fog|fou|fu|fugs
entrer	Vfin	antra|antrastes|antre|antrent|antrerent|enterés|entra|entrai|entras|entrassent|entrast|entrat|entray|entre|entreient|entrent|entrera|entrerai|entrerent|entret|entrez|entroent|entroient|entroit|entrérent|entrét|intrat|intrét
saison	N	saison|saisons|seissons|seson|sesson
dès	Pre	des|dez|dois|dès|dés
mettre	Vpp	mes|mis|mise|mises|misez|mys|més
jus	PrA	jus
cognée	N	coignie|coingniee
demander	Vpp	demande|demandee|demandeit|demandé|demandés|demendé
apporter	Vpp	aportee|aportees|aporteit|aportez|aporté|aportés|apportez|apporté
assommer	Vfin	asome|assomme|assummerai
écorcher	Vfin	escorche|escorchons
banc	N	banc
écorce	N	escorche
pendre	Vfin	pandi|pant|pend|pende|penden|pendent|pendi|pendis|pendist|pendoit|pendrai|pendront|pent
peau	N	peas|peau|peaulx|peaus|pel|piel
voir	Vprs	veant|veanz|vedent|voians|voiant|voyant
égarder	Vfin	aeswardevét|egardez|esgarda|esgardai|esgardast|esgarde|esgardent|esgarderat|esgardes|esgardest|esgardez|esgardimes|esgardirent|esgardoit|esgardé|esgardés|esgart|esguardad|esguardat|esguardent|ezgarda|sgarded
enlarder	Vpp	enlardez
grever	Vpp	grevez|grevé|grevée
faix	N	fais|faix|faiz|feis|fes
volonté	N	volantez|volanté|volente|volenteit|volentez|volenté|volentés|volonté|volontés|voluntez|voluntéd|voulenté
épaule	N	espaule|espaules|espaulle|espaulles
rôt	N	rost
bouillir	Vinf	bolir|boulir
tantôt	Adv	tantos|tantost|tantoust|tanttost
maisnie	N	maignee|maigniéé|maignéé|mainé|maisnee|maisnie|meisnee|mesgnie|mesnee|mesnie|mesniee|mesnies
vilenie	N	vilainie|vilanie|vilenie|villenie|villennie|villonnie|vilonie|vilonnie
rôtir	Vinf	rostir
tendre	Adj	tendre|tenre
saveur	N	saveur|savor
cuire	Vpp	cuictes|cuis|cuite|cuites
voirement	Adv	veirement|voirement
hôte	N	hoste|hostes|oste|ostes|ostez
entremettre	Vinf	entremetre|entremettre
table	N	table|tables|tablez|tauble|tavle
mettre	Vinf	matre|mectre|mestre|metre|mettre
laver	Vinf	laver
chandelle	N	candeile|candoille|chandeille|chandele|chandeles|chandoile|chandoiles
allumer	Vinf	alumeir|alumer
seigneur	N	sanior|segneur|segnieur|segnor|segnore|segnour|seigneur|seigneurs|seignieur|seigniur|seignor|seignors|seignour|seignours|seignur|seignurs|seindrae|seingneur|seingneurs|seingnor|seingnors|seingnur|seinor|seinur|seinurs|senior|seniors|sennior|signer|signeur|signor|signors|signour
jaloux	Adj	jalous
chambre	N	cambre|cambres|chambre|chambres|chanbre|chanbres
entrer	Vinf	antrer|entreir|entrer|intrar|intrer
souper	Vinf	souper|soupers
délit	N	delis|delit|deliz
lit	N	lict|lis|lit|liz
drap	N	drap|dras
buer	Vpp	büés
nouveau	Adj	nouel|nouveau|nouveaulx|nouveaulz|nouvel|nouvele|nouvelle|nouvelles|nouviaus|noveilz|novel|novele|noveles|novelle|novels|noviaux|noviax|nuvel|nuvele
meschine	N	meschine|meschines|meskine
appeler	Vfin	apel|apela|apelad|apelai|apelas|apelast|apelat|apele|apeled|apelent|apelerent|apelet|apelez|apella|apelle|apelloit|apeloient|apeloit|apelons|apiaut|appela|appella|appelle|appelled|appellez|appelloient|appelloit|appeloit
soeur	N	sereur|sereurs|seror|serors|seur|seurs|soer|soeur|sor|sorors|suer|suers
aise	N	aise|aixe|ayse|eises|ese
déplaire	Vfin	deplaist|desplairoit|desplaise|desplaisent|desplaisoit|desplaist|desplait|desplese|desplest|despleut|desplout|desplust
coucher	Vinf	cocher|coucher|couchier|coucier|couschier|culchir
traire	Vfin	trai|traie|traient|traioit|traions|traionz|trairunt|trais|traisist|traist|trait|traiéz|traoit|trara|trast|treez|treit|treroient|tres|trest|trestrent|tret|tré
çà	Adv	ca|cha|sa|ça
preu	N	preu|preus|pru|prut
taire	Vfin	tai|tairont|tais|taise|taisiez|taisiés|taist|tayra|tes|tesiez|tessoit|test|teurent|teust|tust|tut
preu	Neg	preu|prod|prou
